APP_NAME,RATING,CATEGORY,COLLECTIONS,RATING_COUNT,1_STAR_RATINGS,2_STAR_RATINGS,3_STAR_RATINGS,4_STAR_RATINGS,5_STAR_RATINGS,REVIEW_COUNT,INSTALLS,MIN_INSTALLS,MAX_INSTALLS,FREE,PRICE,CURRENCY,SIZE,DEVELOPER,DEVELOPER_ADDRESS,CONTENT_RATING,FAMILY_GENRE,AD_SUPPORTED,IN_APP_PURCHASES,EDITORS_CHOICE,RELEASED_DATE,LAST_UPDATED,DAY_SCRAPED
"Kiss, Video Chat Friend Finder",3.8,Entertainment,topgrossing,1682,445,0,81,30,1104,89,"500,000+",500000,836018,true,0,USD,50M,lubyte,"5533 Huntington Drive North,Los Angeles,CA,90032",Mature 17+,,false,true,false,"Jun 12, 2020",25/2/22,8/3/22
Vimeo,3.9559727,Entertainment,topgrossing,135304,24380,4894,7707,13621,84690,10058,"10,000,000+",10000000,31410511,true,0,USD,Varies with device,"Vimeo.com, Inc.","Vimeo
555 West 18th Street
New York, NY 10011",Teen,,false,true,false,"Jan 9, 2012",5/3/22,8/3/22
Wondery - Premium Podcast App,4.5870647,Entertainment,topgrossing,2474,98,73,73,257,1968,328,"100,000+",100000,182319,true,0,USD,43M,Wondery LLC,"9229 Sunset Blvd, Suite 820
West Hollywood, CA 90069
United States",Teen,,false,true,false,"Oct 9, 2020",4/3/22,8/3/22
Hallmark Movies Now,1.1,Entertainment,topgrossing,10,9,1,0,0,0,10,"100,000+",100000,194125,true,0,USD,23M,Crown Media Holdings Inc.,"12700 Ventura Boulevard
Studio City, CA 91604",Everyone,,false,true,false,"Oct 30, 2015",25/2/22,8/3/22
Color By Number For Adults,4.6878552,Entertainment,topgrossing,94623,2149,816,2175,14127,75348,10905,"5,000,000+",5000000,6676061,true,0,USD,59M,WL Pixign Games,"02232, Ukraine, Kyiv, street Zakrevskogo, 85",Everyone,,true,true,false,"Oct 12, 2018",7/2/22,8/3/22
Future Self - Aging Prediction,3.8415842,Entertainment,topgrossing,4018,1030,38,116,155,2663,257,"100,000+",100000,289852,true,0,USD,26M,Future Me & Make me old,,Everyone,,true,true,false,"Oct 20, 2021",24/1/22,8/3/22
FunFic-Addictive Great Novels,4.92,Entertainment,topgrossing,732,0,0,13,28,687,69,"5,000+",5000,6218,true,0,USD,23M,Superjoy,"777 University Ave.Apt.933
Madison, Wisconsin, 53715
United States",Teen,,true,true,false,"Oct 2, 2017",25/1/22,8/3/22
Singing Machine Karaoke,2.84,Entertainment,topgrossing,968,454,37,48,57,367,437,"100,000+",100000,449306,true,0,USD,39M,Stingray Group,"Stingray Group
736 Wellington
Montreal, Quebec, Canada
H3C 1T4",Teen,,false,true,false,"Dec 7, 2017",2/11/21,8/3/22
Sword And Scale,4.901786,Entertainment,topgrossing,1345,0,11,0,95,1236,506,"10,000+",10000,26060,true,0,USD,15M,"Incongruity, LLC","539 W. Commerce St #3939
Dallas TX 75208",Teen,,false,true,false,"Aug 6, 2020",8/10/21,8/3/22
Art Me: Cartoon Avatar Editor,4.336207,Entertainment,topgrossing,9804,1176,247,415,168,7768,242,"500,000+",500000,848489,true,0,USD,57M,Cartoon Editor Dev,,Everyone,,true,true,false,"Aug 7, 2021",8/1/22,8/3/22
Haku,4.6732674,Entertainment,topgrossing,36497,1066,1403,673,1796,31387,221,"5,000,000+",5000000,5318053,true,0,USD,39M,Au Chai,,Mature 17+,,false,true,false,"Nov 24, 2020",2/12/21,8/3/22
Live Palm Reader - Palmistry & Daily Horoscopes,1.46,Entertainment,topgrossing,5963,5178,0,109,109,533,181,"500,000+",500000,600720,true,0,USD,82M,Devroq Apps,"1524 Sheepshead bay rd, 11A, Brooklyn, NY, 11235",Everyone,,true,true,false,"Oct 5, 2018",16/7/20,8/3/22
StarChat-Group Voice Chat Room,4.3,Entertainment,topgrossing,24423,2927,975,473,1448,18539,466,"5,000,000+",5000000,5484519,true,0,USD,55M,Star Chat International Limited,"RM.19C,Lockhart Ctr.,301-307 Lockhart Rd.,Wan Chai,HongKong",Teen,,false,true,false,"Jan 12, 2019",28/2/22,8/3/22
Sandbox - Pixel Art Coloring,4.590778,Entertainment,topgrossing,596665,21531,11130,28079,68445,467454,38906,"10,000,000+",10000000,44477381,true,0,USD,7.3M,Alexey Grigorkin,"Russia, Penza, Suvorova str. 165, apt. 64",Everyone,,false,true,false,"Aug 22, 2017",9/12/21,8/3/22
IPT-TD Credit,3.3272727,Entertainment,topgrossing,146,53,2,5,13,71,44,"10,000+",10000,24170,true,0,USD,5.1M,HTML5Games LLC,203 skyview avenue,Everyone,,false,true,false,"Dec 6, 2019",18/3/21,8/3/22
Elelive - Live Social Platform,4.047619,Entertainment,topgrossing,11694,1670,835,556,835,7796,17,"1,000,000+",1000000,1518036,true,0,USD,113M,"Ele-Zone CO., LIMITED","19H Maxgrand plaza
No.3 Tai Yau Street
San Po Kong, Kowloon
Hong Kong",Teen,,false,true,false,"Nov 27, 2018",25/2/22,8/3/22
Chai - Chat with AI Friends,4.0503874,Entertainment,topgrossing,6853,636,344,873,1167,3823,969,"100,000+",100000,320251,true,0,USD,63M,Nexus Chai,,Everyone,,false,true,false,"Mar 23, 2021",5/3/22,8/3/22
"Partying - Games, chat, text",4.3125,Entertainment,topgrossing,95995,10466,1495,2242,14952,66688,232,"10,000,000+",10000000,12309711,true,0,USD,128M,OLA CHAT PTE. LTD.,2 VENTURE DRIVE #11-31 VISION EXCHANGE SINGAPORE,Mature 17+,,false,true,false,"Oct 29, 2019",19/2/22,8/3/22
Mango live-Go Live Streaming,3.93,Entertainment,topgrossing,20652,4217,581,727,1163,13525,46,"1,000,000+",1000000,1865807,true,0,USD,73M,Mango live,"Ground Floor, N-120, South City-1, GURGAON, Gurgaon, Haryana, India, 122001",Mature 17+,,false,true,false,"Dec 11, 2019",9/2/22,8/3/22
UNIVERSE,3.4771783,Entertainment,topgrossing,95326,27679,5130,6720,5527,50228,1012,"10,000,000+",10000000,19436488,true,0,USD,57M,NCSOFT,"12, Daewangpangyo-ro 644beon-gil, Bundang-gu, Seongnam-si, Gyeonggi-do, 13494, Rep. of KOREA",Teen,,true,true,false,"Jan 27, 2021",21/2/22,8/3/22
HISTORY Vault,3.5940595,Entertainment,topgrossing,888,218,26,78,131,429,387,"100,000+",100000,254722,true,0,USD,26M,A&E Television Networks Mobile,"235 E 45th Street
New York, NY 10017",Everyone,,false,true,false,"Apr 27, 2017",14/7/21,8/3/22
Ligo Live,4.019231,Entertainment,topgrossing,3116,599,119,59,179,2157,32,"500,000+",500000,948161,true,0,USD,84M,Wooya,Hongkong,Mature 17+,,false,true,false,"Aug 7, 2020",7/3/22,8/3/22
AMC+,0,Entertainment,topgrossing,0,0,0,0,0,0,0,"10,000+",10000,45448,true,0,USD,21M,Digital Store LLC,"11 Penn Plaza 16th Floor,
New York NY 10001",Mature 17+,,false,true,false,"Oct 21, 2021",7/12/21,8/3/22
Trailer Park Boys Swearnet,4.58,Entertainment,topgrossing,1412,83,27,41,83,1170,411,"100,000+",100000,109207,true,0,USD,65M,Swearnet.com Incorporated,"140 Ilsley Ave.
Dartmouth, NS
B3V 1V1
Canada",Mature 17+,,false,true,false,"May 20, 2020",15/2/22,8/3/22
TIME WARP SCAN: Photo filter,4.3846154,Entertainment,topgrossing,38514,3231,1341,1615,3490,28806,1068,"10,000,000+",10000000,10031181,true,0,USD,7.4M,ZipoApps,"Bnei Dan 24
TLV
6226012",Everyone,,true,true,false,"Nov 24, 2020",25/2/22,8/3/22
Beenovel — Reading Romance,4.0775557,Entertainment,topgrossing,851,185,0,17,11,638,37,"100,000+",100000,132780,true,0,USD,13M,Wishow Studios,"B3-1623, 38 Fumin Branch, Hengsha Township, Chongming District, Shanghai",Teen,,true,true,false,"Aug 26, 2021",4/2/22,8/3/22
Nimo TV - Live Game Streaming,4.1976857,Entertainment,topgrossing,1025420,152229,29594,34543,55329,753426,5287,"50,000,000+",50000000,69522563,true,0,USD,147M,HUYA PTE. LTD.,,Everyone 10+,,false,true,false,"Jan 12, 2019",2/3/22,8/3/22
"Palm Secret - Palm Reader, Cartoon Photo, Fun",3.8785377,Entertainment,topgrossing,63095,11601,1927,5201,8103,36231,3816,"10,000,000+",10000000,10868598,true,0,USD,99M,Palm Horoscope,"3/F, 230 Ki Lung Street, Sham Shui Po, Kowloon",Everyone,,true,true,false,"Sep 6, 2019",8/10/21,8/3/22
PokerGO: Stream Poker TV,4.0614033,Entertainment,topgrossing,755,104,32,51,78,482,250,"100,000+",100000,123109,true,0,USD,Varies with device,PokerGO,"3993 Howard Hughes Pkwy
Suite# 450
Las Vegas, NV 89169",Everyone,,false,true,false,"May 24, 2017",15/2/22,8/3/22
Worldstar Hip Hop & Rap News,3.7270663,Entertainment,topgrossing,38569,9190,1444,2124,3745,22060,7538,"5,000,000+",5000000,5671461,true,0,USD,143M,MediaLab AI - Worldstar,,Teen,,true,true,false,"Apr 4, 2012",25/2/22,8/3/22
Picolo drinking game,3.6950355,Entertainment,topgrossing,43334,11980,1201,1509,1817,26733,485,"5,000,000+",5000000,6651968,true,0,USD,17M,Marmelapp,France,Mature 17+,,false,true,false,"Jul 25, 2015",15/9/20,8/3/22
Dazzly - Diamond Art by Number,4.5846,Entertainment,topgrossing,27363,1219,608,1247,2161,22121,1479,"1,000,000+",1000000,1917148,true,0,USD,343M,GEODE,"GEODE
26 rue Maurice Flandin
69003 Lyon
France",Everyone,,true,true,false,"Jul 26, 2021",3/3/22,8/3/22
"Avatoon: Avatar Maker, Creator",4.762488,Entertainment,topgrossing,1066158,30757,7976,17409,71384,938599,33811,"10,000,000+",10000000,48355034,true,0,USD,53M,Enerjoy,"ROOM 702, 7/F, SPA CENTRE, NO., 53-55 LOCKHART ROAD, WAN CHAI, HK",Everyone,,true,true,false,"Dec 20, 2019",24/2/22,8/3/22
iGirl: Virtual AI Girlfriend,4.2536025,Entertainment,topgrossing,7235,686,82,644,1102,4712,900,"100,000+",100000,319861,true,0,USD,81M,Apperry Ltd,,Mature 17+,,false,true,false,"Apr 12, 2021",21/2/22,8/3/22
Maps Among Us For Minecraft,2.88,Entertainment,topgrossing,6439,3146,181,54,309,2692,149,"1,000,000+",1000000,2421130,true,0,USD,11M,BTS Fans Studio Inc,,Teen,,true,true,false,"Mar 12, 2021",14/4/21,8/3/22
"국내1위 팟캐스트, 오디오 플랫폼 팟빵 : 오디오북, podcast, audiobook",2.45,Entertainment,topgrossing,29324,15831,2046,1754,1754,7894,280,"1,000,000+",1000000,4030950,true,0,USD,Varies with device,(주)팟빵,,Teen,,true,true,false,"Mar 20, 2013",24/2/22,8/3/22
Chums Live,3.75,Entertainment,topgrossing,4695,1122,137,320,274,2794,65,"1,000,000+",1000000,1924539,true,0,USD,104M,INTERTEXT AND CHAT COMMS INC.,"Unit 1002 Pearl of the Orient Tower,
1240 Roxas Boulevard, Manila, Philippines.",Mature 17+,,true,true,false,"Oct 25, 2016",16/2/22,8/3/22
IMPACT Plus,2.9714286,Entertainment,topgrossing,1533,540,159,189,87,553,473,"100,000+",100000,144926,true,0,USD,Varies with device,Anthem Sports & Entertainment Inc.,"171 East Liberty Street Suite 245
Toronto, ON
M6K 3P6",Teen,,true,true,false,"Oct 10, 2017",7/3/22,8/3/22
"Cora - Match, Meet, Video Chat",4.696429,Entertainment,topgrossing,2335,142,38,0,0,2144,48,"1,000,000+",1000000,1061103,true,0,USD,57M,"HONG KONG TENTACLE NETWORK TECHNOLOGY CO., LIMITED",UNIT 1402A 14/F THE BELGIAN BANK BLDG NOS 721-725 NATHAN RD MONGKOK KL,Mature 17+,,false,true,false,"Jun 6, 2019",22/2/22,8/3/22
GameHouse Original Stories,3.8295455,Entertainment,topgrossing,6061,1377,309,137,378,3857,746,"500,000+",500000,854357,true,0,USD,22M,GameHouse Original Stories,"Emmasingel 20,
5611 AZ Eindhoven.
The Netherlands",Everyone,,false,true,false,"Aug 26, 2016",22/12/20,8/3/22
DLive · Live Stream Community,2.6140351,Entertainment,topgrossing,34106,17548,1461,1993,2788,10299,2887,"1,000,000+",1000000,3822537,true,0,USD,48M,DLive Entertainment PTE. LTD.,,Everyone,,false,true,false,"Jun 20, 2018",1/3/22,8/3/22
Hakuna: Live Streams and Chat,3.9156628,Entertainment,topgrossing,78415,16033,924,5642,6598,49120,1045,"10,000,000+",10000000,18946478,true,0,USD,242M,MOVEFAST Company,"Shin Roppongi Building #708, Roppongi 7-15-7, Minato-ku, Tokyo 106-0032",Teen,,false,true,false,"Sep 3, 2018",23/2/22,8/3/22
StarMaker Lite: Sing Karaoke,4.440427,Entertainment,topgrossing,587502,51920,11355,22711,41526,459966,27329,"10,000,000+",10000000,32187444,true,0,USD,Varies with device,StarMaker Interactive,"520 Hampshire Street, Ste. 202
San Francisco, CA 94110",Teen,,false,true,false,"Nov 11, 2013",1/3/22,8/3/22
95Live Worldwide Chinese Live Stream Community,4.6330276,Entertainment,topgrossing,1712,133,0,0,60,1505,99,"1,000,000+",1000000,1971108,true,0,USD,78M,95live,"KOWLOON, HONG KONG",Teen,,true,true,false,"Jul 20, 2016",20/1/22,8/3/22
Faces: funny face changer,3.7713416,Entertainment,topgrossing,33703,8009,1026,1334,3594,19726,1309,"1,000,000+",1000000,4072383,true,0,USD,180M,Digital Solutions LLC,80013 E Purdue Pl Aurora CO,Everyone,,true,true,false,"Mar 22, 2019",1/5/21,8/3/22
Passionflix,3.57,Entertainment,topgrossing,1173,245,80,160,113,562,128,"100,000+",100000,426666,true,0,USD,Varies with device,Passionflix,"5301 Beethoven St. Ste 130
Los Angeles, CA 90066",Teen,,false,true,false,"Sep 1, 2017",25/1/22,8/3/22
Wombo: Make your selfies sing,4.6220965,Entertainment,topgrossing,361242,12468,6108,13818,40585,288215,3269,"50,000,000+",50000000,52469832,true,0,USD,27M,Wombo Studios Inc,"71 Charles St. E
Toronto ON
M4Y 2T3
Canada",Teen,,true,true,false,"Jan 10, 2021",22/2/22,8/3/22
Anima: AI Friend & Companion,4.2434554,Entertainment,topgrossing,11449,1047,208,956,1915,7311,1291,"100,000+",100000,440073,true,0,USD,80M,Apperry Ltd,,Mature 17+,,false,true,false,"Nov 25, 2020",20/2/22,8/3/22
PopStories-Webnovels&Fictions,4.94,Entertainment,topgrossing,288,0,0,5,5,275,38,"1,000+",1000,1455,true,0,USD,23M,PopStories,,Teen,,false,true,false,"Jan 12, 2022",12/1/22,8/3/22
GagaOOLala - Find Your Story,3.78,Entertainment,topgrossing,3499,607,202,375,347,1908,61,"500,000+",500000,784216,true,0,USD,17M,"Portico Media Co., Ltd","8F, No.164, Sec.2, Dunhua S. Rd., Taipei City 106, Taiwan",Teen,,true,true,false,"Apr 19, 2020",28/1/22,8/3/22
Acorn TV - World-class TV from Britain and beyond,0,Entertainment,topgrossing,0,0,0,0,0,0,0,"100,000+",100000,102989,true,0,USD,4.9M,RLJ Entertainment,"8515 Georgia Avenue,
Suite 650
Silver Spring, MD 20910",Mature 17+,,false,true,false,"Apr 29, 2019",1/2/22,8/3/22
Chilling: Scary Horror Stories,4.6411767,Entertainment,topgrossing,2251,66,26,66,330,1760,1359,"50,000+",50000,71413,true,0,USD,36M,"Chilling, Inc","8 The Green STE A
Dover, DE 19901",Teen,,false,true,false,"Apr 15, 2021",1/3/22,8/3/22
Rover's Morning Glory,4.27,Entertainment,topgrossing,732,58,58,14,94,505,331,"10,000+",10000,24961,true,0,USD,Varies with device,"RoverMedia, Inc.","6200 Oak Tree Blvd, Suite 400
Independence, OH 44131",Everyone,,true,true,false,"Nov 22, 2019",11/6/21,8/3/22
Mod Addons Minecraft PE - MCPE,4.1156464,Entertainment,topgrossing,1809,232,98,85,196,1193,86,"100,000+",100000,120084,true,0,USD,13M,Ez VPN Unlimited,,Everyone 10+,,true,true,false,"Dec 23, 2021",14/1/22,8/3/22
Fanmio,0,Entertainment,topgrossing,0,0,0,0,0,0,0,"1,000+",1000,3151,true,0,USD,Varies with device,Fanmio Inc.,"20803 Biscayne Blvd. Suite 405
Aventura, FL 33180",Teen,,false,true,false,"Feb 20, 2022",2/3/22,8/3/22
Pocketdols - 포켓돌스,4.1,Entertainment,topgrossing,631,31,31,157,31,378,9,"10,000+",10000,41805,true,0,USD,30M,너하고,경기 성남시 분당구 판교역로 221,Teen,,true,true,false,"Jun 5, 2020",2/3/22,8/3/22
Bolo: Adault Friend Finder,4.3432837,Entertainment,topgrossing,7073,999,47,154,154,5695,533,"1,000,000+",1000000,2640930,true,0,USD,52M,BOLO Live Video Chat,"1780 Edgewood Road, ELVASTON, Illinois",Mature 17+,,false,true,false,"Feb 3, 2020",28/2/22,8/3/22
Brown Sugar,3.4698493,Entertainment,topgrossing,3989,1182,230,210,260,2104,1558,"100,000+",100000,483649,true,0,USD,31M,Brown Sugar:,"3500 Piedmont Rd
Suite 400
Atlanta, GA 30305",Teen,,false,true,false,"Nov 3, 2016",18/2/22,8/3/22
iFunny - cool memes & videos,4.037429,Entertainment,topgrossing,610002,95591,17359,38524,75667,382855,181741,"10,000,000+",10000000,34524313,true,0,USD,Varies with device,iFunny Inc.,"Suite 1, Second Floor, Sound & Vision House, Francis Rachel Str., Victoria, Mahe, Seychelles
",Mature 17+,,true,true,false,"Nov 25, 2011",5/3/22,8/3/22
ThemeZone - Shawky App Free - Shock My Friends,2.2574258,Entertainment,topgrossing,4969,3288,95,47,47,1474,422,"1,000,000+",1000000,1537151,true,0,USD,4.5M,Moteleb Inc.,"Abrag El forsan 2 , Nasr City",Everyone,,true,true,false,"Aug 28, 2019",24/8/21,8/3/22
"blimtv: tv, novelas gratis",3.9874055,Entertainment,topgrossing,266882,44335,12743,16768,20792,172041,1757,"10,000,000+",10000000,20320045,true,0,USD,16M,blim tv,"AV. VASCO DE QUIROGA 2000, SANTA FE, 01210, CDMX",Teen,,false,true,false,"Feb 5, 2016",3/3/22,8/3/22
sherrynovel,5,Entertainment,topgrossing,290,0,0,0,0,290,276,"1,000+",1000,3008,true,0,USD,13M,Zhuoyaogz,,Everyone,,false,true,false,"Oct 9, 2021",12/2/22,8/3/22
PeachLive - Live Video Chat,3.6,Entertainment,topgrossing,162,48,0,16,0,97,3,"100,000+",100000,197361,true,0,USD,93M,PeachLive,"No. 471 Nathan Road, Galays, Kowloon, HongKong",Mature 17+,,false,true,false,"Sep 3, 2021",27/1/22,8/3/22
Perfect Me -Face & Body Editor,4.6055527,Entertainment,topgrossing,146361,4826,2140,7051,17863,114462,7208,"10,000,000+",10000000,16735290,true,0,USD,60M,ryzenrise,广州市天河区建中路36号404,Mature 17+,,true,true,false,"Aug 16, 2017",27/12/21,8/3/22
Persona: Beauty Camera,4.78,Entertainment,topgrossing,17530,654,0,130,654,15829,21,"1,000,000+",1000000,1869136,true,0,USD,174M,"TICKET TO THE MOON, INC.","919 North Market Street, Suite 950 Wilmington, Delaware 19801",Everyone,,false,true,false,"Mar 31, 2021",6/3/22,8/3/22
Canon+,4.6237626,Entertainment,topgrossing,371,6,6,21,43,289,146,"10,000+",10000,13565,true,0,USD,56M,Canon Press,"207 N Main St. | P.O. Box 8729
Moscow, ID 83843",Everyone,,false,true,false,"Nov 5, 2020",26/1/22,8/3/22
TikLive - Live Video Chat,4.7884617,Entertainment,topgrossing,1224,18,0,0,161,1034,10,"500,000+",500000,525573,true,0,USD,94M,TIK LIVE,302 Ngau Tau Kok Road Kwun Tong Hong Kong,Mature 17+,,false,true,false,"May 27, 2021",2/3/22,8/3/22
InstaTrack: Profile Analyzer,1.6666666,Entertainment,topgrossing,958,798,0,0,0,159,14,"100,000+",100000,116284,true,0,USD,74M,Vibrain,,Teen,,false,true,false,"Feb 4, 2022",2/3/22,8/3/22
Colorfy: Coloring Book Games,4.0604005,Entertainment,topgrossing,865378,126020,29387,55383,110087,544494,74061,"50,000,000+",50000000,53471241,true,0,USD,Varies with device,Fun Games For Free,"25-28 North Wall Quay, Dublin 01, IRELAND",Everyone,,true,true,false,"Jul 15, 2015",26/11/21,8/3/22
Esports Gaming Logo Maker,4.52,Entertainment,topgrossing,64695,3414,2122,1707,7290,50020,523,"10,000,000+",10000000,11288523,true,0,USD,35M,ZipoApps,"Bnei Dan 24
TLV
6226012",Everyone,,true,true,false,"Sep 16, 2020",30/7/21,8/3/22
Whisper–Group Voice Chat Room,4.3786407,Entertainment,topgrossing,9850,1223,77,174,466,7829,254,"1,000,000+",1000000,1132085,true,0,USD,79M,WP Group,香港九龙旺角弥敦道610号荷李活商业中心1318-19室,Mature 17+,,false,true,false,"Jun 6, 2020",23/2/22,8/3/22
KOCOWA,3.8235295,Entertainment,topgrossing,2069,303,217,138,263,1133,165,"100,000+",100000,365774,true,0,USD,74M,"wavve Americas, Inc.","wavve Americas, Inc.
625 S Kingsley DR #2F Los Angeles CA 90005-2319",Teen,,true,true,false,"May 26, 2021",28/2/22,8/3/22
GhostTube Paranormal Videos,4.322581,Entertainment,topgrossing,5807,443,161,443,771,3978,1058,"500,000+",500000,921620,true,0,USD,8.1M,GhostTube,"GhostTube Pty Ltd,
214 Melbourne St,
North Adelaide SA
5006",Everyone,,false,true,false,"Mar 7, 2019",6/3/22,8/3/22
Nebula,3.06,Entertainment,topgrossing,1370,341,161,300,190,367,357,"100,000+",100000,182897,true,0,USD,Varies with device,Standard.,,Everyone,,false,true,false,"Feb 27, 2020",20/1/22,8/3/22
OSN - Streaming App,2.5394738,Entertainment,topgrossing,31812,16115,2930,1674,1674,9418,790,"5,000,000+",5000000,5448827,true,0,USD,Varies with device,OSN (OSN),"OSN Building, Dubai Media City, 502211, Dubai, United Arab Emirates",Teen,,false,true,false,"Mar 28, 2015",28/2/22,8/3/22
Side+,4.882353,Entertainment,topgrossing,4024,38,0,38,233,3705,143,"100,000+",100000,100017,true,0,USD,19M,Sidemen,"180 Strand, Temple, London WC2R 1EA",Teen,,false,true,false,"Oct 7, 2021",14/12/21,8/3/22
Record Streaming Video - PlayOn Cloud,4.1037736,Entertainment,topgrossing,1740,278,81,32,130,1214,503,"100,000+",100000,317939,true,0,USD,70M,Cloud DVR PlayOn,"1817 Queen Anne Ave N
Suite 304
Seattle, WA 98109",Teen,,false,true,false,"May 16, 2017",16/2/22,8/3/22
Scanner Radio Pro - Fire and Police Scanner,4.5427823,Entertainment,topgrossing,23001,928,433,1243,3005,17385,6870,"500,000+",500000,537149,false,2.99,USD,12M,GordonEdwards.net LLC,"7380 Spout Springs Road Suite 210-186
Flowery Branch, GA 30542",Everyone,,false,false,false,"May 29, 2010",26/2/22,8/3/22
"Facebook Gaming: Watch, Play, and Connect",3.4593856,Entertainment,topgrossing,247719,69830,15378,18257,19612,124604,4981,"10,000,000+",10000000,20138486,true,0,USD,Varies with device,"Meta Platforms, Inc.","1 Hacker Way
Menlo Park, CA 94025",Teen,,true,true,false,"Apr 15, 2020",17/12/21,8/3/22
Poly - Funny Social Chat,4.257143,Entertainment,topgrossing,24953,2319,913,2319,1405,17783,122,"1,000,000+",1000000,3722798,true,0,USD,41M,Hello Poly,,Mature 17+,,false,true,false,"Apr 23, 2021",4/12/21,8/3/22
Drink Roulette Drinking games,4.1958623,Entertainment,topgrossing,90301,6964,2605,11198,14442,55052,2045,"1,000,000+",1000000,1936545,true,0,USD,23M,Ultimate Party Apps,"305 moo 1, The Resort 101, T. Chang Puak, Muang Chiang Mai 50300",Mature 17+,,false,true,false,"Apr 29, 2016",9/6/21,8/3/22
Dry Bar Comedy +,3.3513513,Entertainment,topgrossing,7439,2354,501,372,588,3618,2761,"100,000+",100000,368169,true,0,USD,76M,"Angel Studios, Inc.","295 W Center St, Provo, UT, 84601",Teen,,false,true,false,"Jan 15, 2019",4/2/22,8/3/22
ODoggy,2.27,Entertainment,topgrossing,867,537,42,25,34,224,563,"100,000+",100000,141405,true,0,USD,1.5M,Online Doggy,"17011 Lincoln Ave.  #521
Parker, CO  80134",Everyone,,false,true,false,"Oct 21, 2011",15/9/20,8/3/22
Dream Live - Live Streaming,4.1807227,Entertainment,topgrossing,3717,537,134,134,223,2686,18,"100,000+",100000,292368,true,0,USD,154M,Streaming Company,"Top-Class Entertainment LLP
903 / 904 Vihav Supremus, off Gotri road,
opposite to Iskon Heights,
Vadodara, Gujarat 390016
India",Teen,,false,true,false,"Aug 18, 2020",6/3/22,8/3/22
Gun mods,3.4653466,Entertainment,topgrossing,3979,1371,75,75,195,2230,86,"5,000,000+",5000000,6452382,true,0,USD,6.9M,Torgo,"улица Киселёва, дом 40, офис 14, Саратов, Россия, 410012",Everyone,,true,true,false,"Jun 25, 2021",7/7/21,8/3/22
UrbanflixTV,3.68,Entertainment,topgrossing,651,162,51,12,25,396,275,"100,000+",100000,121724,true,0,USD,37M,Urbanflixtvinc,"3000 n. hollywood way, burbank CA, 91505",Teen,,false,true,false,"Sep 13, 2019",16/7/21,8/3/22
Super Color - Paint by Number,4.7442145,Entertainment,topgrossing,10814,368,157,236,341,9706,2302,"500,000+",500000,752729,true,0,USD,25M,SuperColor Team,"950 San Antonio Road, Palo Alto, CA, 94303",Everyone,,true,true,false,"Aug 11, 2020",7/2/22,8/3/22
AstroMatrix Birth Horoscopes,4.7452755,Entertainment,topgrossing,21063,466,172,361,2248,17808,5774,"1,000,000+",1000000,1088399,true,0,USD,31M,AstroMatrix,"1309 Coffeen Ave STE 1200
Sheridan, WY 82801, USA",Everyone,,true,true,false,"Nov 3, 2015",9/2/22,8/3/22
IROKOtv,4.7507787,Entertainment,topgrossing,32734,1322,305,406,1118,29570,1196,"1,000,000+",1000000,4832206,true,0,USD,36M,iROKO,"8 Adebayo Mokuolu Street,
Anthony Village,
Lagos, Nigeria",Teen,,false,true,false,"Aug 13, 2012",8/2/22,8/3/22
Emoji Up: emoji maker sticker,3.28,Entertainment,topgrossing,6853,2666,68,340,204,3559,482,"1,000,000+",1000000,1055585,true,0,USD,38M,Mobile entertainment s.r.l,"Via Molino delle Armi 11,  20123, Milano",Everyone,,false,true,false,"Jul 16, 2020",8/2/22,8/3/22
STAR PLANET (SBS MTV THE SHOW),3.2452831,Entertainment,topgrossing,12453,3758,1154,933,1400,5158,239,"1,000,000+",1000000,1330664,true,0,USD,43M,Rowem.Inc,"서울특별시 구로구 디지털로 32길 30
코오롱디지털타워빌란트 1015호",Teen,,true,true,false,"May 14, 2018",16/2/22,8/3/22
Talking Animals,4.140768,Entertainment,topgrossing,44859,6640,1391,2456,2865,31488,2181,"5,000,000+",5000000,6630961,true,0,USD,133M,Friendzy Limited,"75 Prodromou, Oneworld Parkview House, 4th floor
Nicosia
Cyprus",Everyone,,false,true,false,"Dec 10, 2018",9/10/21,8/3/22
Mematic - The Meme Maker,4.456088,Entertainment,topgrossing,44677,2653,947,2160,6519,32393,10276,"1,000,000+",1000000,2269996,true,0,USD,12M,Trilliarden,"Theodor Müller
Susannenstr. 4
20357 Hamburg
Germany",Mature 17+,,true,true,false,"Dec 9, 2015",4/2/22,8/3/22
Akinator,4.5524135,Entertainment,topgrossing,3638834,184470,62516,147428,408357,2836037,121320,"100,000,000+",100000000,189288985,true,0,USD,61M,Elokence SAS,"10, Avenue Gustave Eiffel
28000 Chartres
France",Teen,,true,true,false,"Mar 21, 2012",21/2/22,8/3/22
WATCH IT,2.0425532,Entertainment,topgrossing,39695,27022,2797,279,279,9287,716,"5,000,000+",5000000,6619919,true,0,USD,18M,WATCH iT!,"62, EL-Khalifa EL- Maamoun St., Heliopolis, Cairo, Egypt.",Everyone,,false,true,false,"May 1, 2019",6/3/22,8/3/22
