APP_NAME,RATING,CATEGORY,COLLECTIONS,RATING_COUNT,1_STAR_RATINGS,2_STAR_RATINGS,3_STAR_RATINGS,4_STAR_RATINGS,5_STAR_RATINGS,REVIEW_COUNT,INSTALLS,MIN_INSTALLS,MAX_INSTALLS,FREE,PRICE,CURRENCY,SIZE,DEVELOPER,DEVELOPER_ADDRESS,CONTENT_RATING,FAMILY_GENRE,AD_SUPPORTED,IN_APP_PURCHASES,EDITORS_CHOICE,RELEASED_DATE,LAST_UPDATED,DAY_SCRAPED
Bridge to Another World: The Others (Full),4.52,Adventure,topselling_paid,799,38,0,22,175,557,140,"10,000+",10000,10565,false,2.99,USD,38M,Big Fish Games,"906 Alaskan Way
Seattle, WA 98104
United States of America",Everyone 10+,,true,false,false,"Jun 29, 2016",29/6/16,8/3/22
Minecraft,4.6053267,Arcade,topgrossing,4503083,240929,65857,137403,341137,3717747,611922,"10,000,000+",10000000,40476710,false,7.49,USD,Varies with device,Mojang,"Mojang
Maria Skolgata 83
118 53
Stockholm
Sweden",Everyone 10+,,false,true,true,"Aug 15, 2011",15/2/22,8/3/22
Clawee - Real Claw Machines,4.4092784,Arcade,topgrossing,167834,14551,4043,7608,13580,128045,45889,"5,000,000+",5000000,6923330,true,0,USD,77M,Gigantic Ltd.,"Harav Friedman 38, Tel Aviv",Everyone,,false,true,false,"Aug 27, 2018",20/2/22,8/3/22
Cooking Madness - A Chef's Restaurant Games,4.7458396,Arcade,topgrossing,2525517,67221,29475,60692,163118,2204978,64710,"100,000,000+",100000000,155711448,true,0,USD,185M,ZenLife Games Ltd,,Everyone,,true,true,false,"Sep 30, 2017",22/2/22,8/3/22
Angry Birds Friends,4.364665,Arcade,topgrossing,1172740,87107,31570,70592,160723,822729,47048,"100,000,000+",100000000,126040524,true,0,USD,Varies with device,Rovio Entertainment Corporation,"Rovio Entertainment Corporation
Keilaranta 7,
FI-02150 ESPOO
FINLAND",Everyone,,true,true,false,"May 2, 2013",25/2/22,8/3/22
Cubes Empire Champions,4.4707603,Arcade,topgrossing,67591,2270,1527,3902,14275,45599,4548,"10,000,000+",10000000,10312941,true,0,USD,98M,Ilyon,"POB 731
Rosh Haayin
",Everyone,,true,true,false,"Oct 19, 2020",7/3/22,8/3/22
Galaxy Attack: Alien Shooter,4.66154,Arcade,topgrossing,2185634,85901,31505,66396,168815,1833005,146828,"100,000,000+",100000000,178562009,true,0,USD,104M,OneSoft Global PTE. LTD.,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone,,true,true,false,"Oct 22, 2016",3/3/22,8/3/22
Galaxiga: Classic Arcade Game,4.59573,Arcade,topgrossing,197874,8100,3355,8447,20604,157355,15572,"10,000,000+",10000000,23650931,true,0,USD,195M,ONESOFT,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone 10+,,true,true,false,"Jul 15, 2019",24/2/22,8/3/22
1945 Air Force: Airplane games,4.6985865,Arcade,topgrossing,1952195,48977,19288,61575,211427,1610896,34945,"100,000,000+",100000000,112131352,true,0,USD,190M,ONESOFT,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone 10+,,true,true,false,"Mar 5, 2019",26/2/22,8/3/22
Space shooter - Galaxy attack,4.7866635,Arcade,topgrossing,938589,23115,7601,18093,48742,841013,30076,"100,000,000+",100000000,126945047,true,0,USD,123M,OneSoft Global PTE. LTD.,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone,,true,true,false,"Apr 5, 2017",4/3/22,8/3/22
Ursula Home Decorator,0,Arcade,topgrossing,0,0,0,0,0,0,0,500+,500,800,true,0,USD,3.8M,sosuline7,,Everyone,,false,true,false,"Jan 8, 2022",8/1/22,8/3/22
Bricks Ball Crusher,4.564551,Arcade,topgrossing,582782,25252,11863,30375,56420,458867,57348,"10,000,000+",10000000,37768263,true,0,USD,98M,PoseidonGames,"ROOM 26. 4/F,TUNG HIP COMMERCIAL BUILDING,244-248 DES VOEUX ROAD CENTRAL,CENTRAL,HONGKONG",Everyone,,true,true,false,"Aug 16, 2018",19/2/22,8/3/22
Mitch and Titch Forest Frolic,0,Arcade,topgrossing,0,0,0,0,0,0,0,500+,500,597,true,0,USD,3.8M,powderplay,,Everyone,,false,true,false,"Jan 8, 2022",8/1/22,8/3/22
Cooking Fever: Restaurant Game,4.4145174,Arcade,topgrossing,4758904,310557,131676,266435,616084,3434127,232073,"100,000,000+",100000000,240274659,true,0,USD,126M,Nordcurrent,"Nordcurrent Group UAB
Savanoriu 5,
Vilnius, 03116
Lithuania",Everyone,,true,true,true,"Feb 25, 2015",4/3/22,8/3/22
Mega Tower - Casual TD Game,4.519894,Arcade,topgrossing,44788,2372,828,1243,7008,33317,2022,"1,000,000+",1000000,2411015,true,0,USD,102M,YOULOFT GAMES,重庆市渝北区洪湖西路24号B幢8楼,Everyone 10+,,true,true,false,"Jan 15, 2021",21/2/22,8/3/22
Cookie Run: OvenBreak,4.2435684,Arcade,topgrossing,987087,109710,28883,50764,119495,678162,18090,"10,000,000+",10000000,28712077,true,0,USD,"1,004M",Devsisters Corporation,"15F SGF Cheongdam Bldg., 327, Dosan-daero, Gangnam-gu, Seoul, 06019, Rep. of KOREA",Everyone,,true,true,false,"Oct 26, 2016",3/3/22,8/3/22
Burger Truck Trump,0,Arcade,topgrossing,0,0,0,0,0,0,0,"1,000+",1000,1234,true,0,USD,3.7M,dovmih,,Everyone,,false,true,false,"Nov 24, 2021",25/11/21,8/3/22
Bricks Breaker Quest,4.368265,Arcade,topgrossing,515306,30432,15072,37677,83192,348902,17595,"50,000,000+",50000000,88566666,true,0,USD,44M,mobirix,"#901 9F JEI PLATZ, 186 ,Gasan digital 1-ro Geumcheon-gu Seoul, Republic of Korea
08502
ASI|KR|KS013|SEOUL",Everyone,,true,true,false,"Oct 29, 2017",28/2/22,8/3/22
Hungry Shark World,4.5593677,Arcade,topgrossing,2013436,89720,37507,85393,244925,1555861,91755,"100,000,000+",100000000,129792558,true,0,USD,154M,Ubisoft Entertainment,"UBISOFT MOBILE GAMES
2 avenue Pasteur,
Saint Mande, 94160,
FRANCE",Teen,,true,true,false,"May 4, 2016",31/1/22,8/3/22
Subway Surfers,4.5945296,Arcade,topgrossing,37368950,1729131,537382,1387912,3847467,29867035,1744992,"1,000,000,000+",1000000000,1861411042,true,0,USD,189M,SYBO Games,"Jorcks Passage 1A, 4. th.
1162 Copenhagen
Denmark",Everyone 10+,,true,true,false,"Sep 20, 2012",2/3/22,8/3/22
Cooking Craze: Restaurant Game,4.354137,Arcade,topgrossing,405041,29993,13083,24874,52600,284475,33561,"10,000,000+",10000000,29391768,true,0,USD,131M,Big Fish Games,"906 Alaskan Way
Seattle, WA 98104
United States of America",Everyone,,true,true,false,"Jun 26, 2017",4/3/22,8/3/22
Penguin Cafe,0,Arcade,topgrossing,0,0,0,0,0,0,0,500+,500,690,true,0,USD,4.0M,ivanenkoevgenij18,,Everyone,,false,true,false,"Jan 8, 2022",8/1/22,8/3/22
Hot Vegas Slot Machines Casino,4.7920966,Arcade,topgrossing,433281,11892,3125,7009,19098,392148,48229,"5,000,000+",5000000,7866656,true,0,USD,95M,Super Lucky Casino,"P.O. Box 84
San Francisco, CA 94104-0084",Teen,,true,true,false,"May 11, 2016",9/11/21,8/3/22
Air Strike,0,Arcade,topgrossing,0,0,0,0,0,0,0,500+,500,521,true,0,USD,3.8M,onmihail33,,Everyone,,false,true,false,"Jan 7, 2022",7/1/22,8/3/22
Airplane Chefs - Cooking Game,4.376953,Arcade,topgrossing,39685,2164,1621,2629,5887,27359,1885,"5,000,000+",5000000,7024477,true,0,USD,154M,Nordcurrent,"Nordcurrent Group UAB
Savanoriu 5,
Vilnius, 03116
Lithuania",Everyone,,true,true,false,"Jan 11, 2021",24/2/22,8/3/22
Cooking City: Restaurant Games,4.6906257,Arcade,topgrossing,383189,5385,3731,16506,52761,304785,9567,"10,000,000+",10000000,42780912,true,0,USD,171M,MAGIC SEVEN,"Pokfulam Road,Hong Kong island, Hong Kong",Everyone,,true,true,false,"Mar 24, 2019",3/3/22,8/3/22
Breaker Fun - Rescue Adventure,4.4480987,Arcade,topgrossing,224006,7833,3662,18543,44203,149755,10109,"10,000,000+",10000000,12074543,true,0,USD,96M,mogame,HONG KONG,Everyone,,true,true,false,"Sep 14, 2020",4/3/22,8/3/22
Crazy Chef: Food Truck Game,4.71825,Arcade,topgrossing,234127,7057,3560,6682,13677,203137,10155,"10,000,000+",10000000,19630415,true,0,USD,131M,Casual Joy Games,"Room 1450，14/F，Eton Tower, 8 Hysan Avenue, Causeway Bay, HongKong",Everyone,,true,true,false,"Aug 14, 2018",7/3/22,8/3/22
Rising Super Chef - Cook Fast,4.6937113,Arcade,topgrossing,195669,6315,2471,6205,14828,165836,11059,"5,000,000+",5000000,8662067,true,0,USD,73M,Mini Stone Games - Chef & Restaurant Cooking Games,"FLAG 808
TIP YING HOUSE
BUTTERFLY ESTATE
TUEN MUN NEW TERRITORIES",Everyone,,true,true,false,"May 4, 2017",24/2/22,8/3/22
Jewels Legend - Match 3 Puzzle,4.7308316,Arcade,topgrossing,517243,16048,6709,13063,28737,452665,16236,"10,000,000+",10000000,27973274,true,0,USD,51M,LinkDesks - Jewel Games Star,"Flat 1512, 15/F Lucky CTR NO. 165-171 Wan Chai RD Wan Chai, Hong Kong",Everyone,,true,true,false,"Feb 14, 2015",24/2/22,8/3/22
Cube Rush Adventure,4.524909,Arcade,topgrossing,25629,744,497,1617,4450,18310,2731,"1,000,000+",1000000,2313230,true,0,USD,107M,Ilyon,"POB 731
Rosh Haayin
",Everyone,,true,true,false,"Apr 7, 2020",7/3/22,8/3/22
Crazy Kitchen: Cooking Game,4.707325,Arcade,topgrossing,172395,5128,3381,4621,10539,148712,8680,"10,000,000+",10000000,16003403,true,0,USD,113M,FlyBird Casual Games,"Room 1450，14/F，Eton Tower, 8 Hysan Avenue, Causeway Bay, HongKong",Everyone,,true,true,false,"Jan 29, 2019",22/2/22,8/3/22
Hungry Shark Evolution,4.503567,Arcade,topgrossing,7366612,409269,139610,350098,900860,5566747,247490,"100,000,000+",100000000,422320126,true,0,USD,Varies with device,Ubisoft Entertainment,"UBISOFT MOBILE GAMES
2 avenue Pasteur,
Saint Mande, 94160,
FRANCE",Teen,,true,true,false,"Feb 22, 2013",28/2/22,8/3/22
Brick Ball Blast: Ball Crusher,4.6151104,Arcade,topgrossing,28950,990,371,1217,3631,22737,2757,"1,000,000+",1000000,1923220,true,0,USD,106M,BVBStudio,Hong Kong,Everyone,,true,true,false,"Nov 24, 2020",27/10/21,8/3/22
Galaxy Force: Alien Shooter,4.633217,Arcade,topgrossing,571537,24923,7983,19415,47123,472072,30868,"50,000,000+",50000000,66594106,true,0,USD,108M,ONESOFT,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone,,true,true,false,"Dec 27, 2017",1/3/22,8/3/22
Blockman Go,4.358325,Arcade,topgrossing,2530106,260811,55099,99748,215235,1899117,50087,"50,000,000+",50000000,77702740,true,0,USD,137M,Blockman GO studio,,Teen,,true,true,false,"Nov 29, 2017",3/3/22,8/3/22
Downhill Smash,4.4355826,Arcade,topgrossing,43783,1700,1117,2863,8818,29273,1215,"1,000,000+",1000000,1980161,true,0,USD,95M,ZeptoLab,"2 Eaton Gate, London, SW1W 9BJ United Kingdom",Everyone 10+,,true,true,false,"Nov 30, 2021",17/2/22,8/3/22
Dragon King:fish table games,4.5833335,Arcade,topgrossing,39443,1453,361,2184,5106,30307,1732,"1,000,000+",1000000,2288756,true,0,USD,92M,Yue Studio,North Bridge Road  Singapore,Everyone 10+,,true,true,false,"Sep 1, 2019",4/3/22,8/3/22
Galaxy Invaders: Alien Shooter,4.618685,Arcade,topgrossing,119864,6149,1581,3697,8938,99481,8716,"10,000,000+",10000000,23535386,true,0,USD,106M,OneSoft Global PTE. LTD.,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone,,true,true,false,"Jan 11, 2019",11/2/22,8/3/22
Bricks and Balls - Brick Breaker Crusher,4.7101064,Arcade,topgrossing,11548,368,61,184,1319,9612,1033,"1,000,000+",1000000,1180471,true,0,USD,72M,Tee Studio,"8 Rayma Place,Auckland New Zealand, 1060",Everyone,,true,true,false,"Sep 26, 2019",27/1/22,8/3/22
Mob Control,3.6178756,Arcade,topgrossing,33930,8656,1142,1490,5843,16788,3302,"10,000,000+",10000000,11644137,true,0,USD,81M,VOODOO,"4 rue Jules Lefebvre, 75009 Paris",Everyone,,false,true,false,"Apr 29, 2021",24/2/22,8/3/22
Grand Theft Auto: Vice City,4.2326264,Arcade,topgrossing,178648,21199,4591,9710,19062,124067,17853,"1,000,000+",1000000,2586383,false,4.99,USD,7.3M,Rockstar Games,"622 Broadway
6th Floor
New York NY 10012",Mature 17+,,false,false,false,"Dec 6, 2012",7/2/19,8/3/22
HAWK: Airplane Space games,4.3000603,Arcade,topgrossing,327212,29513,9041,16326,51149,221151,10326,"10,000,000+",10000000,11557610,true,0,USD,74M,My.com B.V.,"Barbara Strozzilaan 201, 1083 HN AMSTERDAM, Nederland

",Everyone 10+,,true,true,false,"May 15, 2017",19/2/22,8/3/22
Geometry Dash,4.646426,Arcade,topgrossing,832547,33077,9716,25321,82251,682174,130360,"5,000,000+",5000000,5452853,false,1.99,USD,85M,RobTop Games,"Fresta kyrkväg 10
19454 Upplands Väsby
Sweden",Everyone,,false,false,false,"Aug 12, 2013",16/11/17,8/3/22
Bricks and Balls - Brick Game,4.6511626,Arcade,topgrossing,9478,391,269,220,489,8104,1010,"1,000,000+",1000000,1021351,true,0,USD,20M,Bricks Ball Games,"16th Floor, Block D, Building 6, Century GateWay II,83 Tuen Mun Heung Sze Wui Rd, Tuen Mun, New Territories, Hongkong.",Everyone,,true,true,false,"Jun 26, 2019",26/2/22,8/3/22
Asian Cooking Games: Star Chef,4.707317,Arcade,topgrossing,84762,2628,1501,2065,5632,72915,1310,"10,000,000+",10000000,11424852,true,0,USD,99M,TheAppGuruz,"Time Square II
7th Floor
150 Ft. Ring Road
Rajkot - 360007",Everyone,,true,true,false,"Mar 16, 2020",25/2/22,8/3/22
Grow Castle - Tower Defense,4.3109865,Arcade,topgrossing,440915,31114,14184,34631,67445,293498,14338,"10,000,000+",10000000,32468428,true,0,USD,44M,RAON GAMES,"Postal code (Zip code) : 34909
1509, Centria, 1719, Gyebaek-ro, Jung-gu, Daejeon, Republic of Korea",Teen,,true,true,false,"Apr 25, 2016",6/3/22,8/3/22
WinWing: Space Shooter,4.3158913,Arcade,topgrossing,46636,2980,1444,4150,7314,30728,1549,"1,000,000+",1000000,3010241,true,0,USD,175M,IVYGAMES,"Rm 1318-19 Hollywood Coml Ctr,610 Nathan Rd,Mongkok,Kowloon,Hong Kong SAR",Everyone,,true,true,false,"Jul 20, 2020",7/3/22,8/3/22
Cooking Crush - Cooking Games,4.708534,Arcade,topgrossing,145294,3837,1302,2613,17804,119701,3377,"10,000,000+",10000000,13451544,true,0,USD,133M,FlowMotion Entertainment,"1440 - 1188 West Georgia Street
Vancouver BC Canada V6E 4A2",Everyone,,true,true,false,"Dec 22, 2019",7/3/22,8/3/22
Power Pop Bubbles,4.4823527,Arcade,topgrossing,198731,5904,4166,16515,33720,138421,18693,"10,000,000+",10000000,33191721,true,0,USD,26M,Bubble Shooter Artworks,"Lev Haarts
Tevet Building
Rosh Haayain
Israel",Everyone,,true,true,false,"Mar 16, 2017",31/1/22,8/3/22
AB Transformers,4.6338916,Arcade,topgrossing,1932183,74685,25106,67591,198100,1566681,112681,"50,000,000+",50000000,54414177,true,0,USD,76M,Rovio Entertainment Corporation,"Rovio Entertainment Corporation
Keilaranta 7,
FI-02150 ESPOO
FINLAND",Everyone,,true,true,false,"Oct 30, 2014",18/2/22,8/3/22
Wing Fighter,4.4204793,Arcade,topgrossing,23343,1063,607,1063,5285,15306,1602,"1,000,000+",1000000,1208236,true,0,USD,65M,MINIGAME ENTERTAINMENT LIMITED,coffeylee@aliyun.com,Teen,,true,true,false,"Jul 22, 2021",28/2/22,8/3/22
Burrito Bison: Launcha Libre,4.7793756,Arcade,topgrossing,586562,6325,4940,15242,58800,501247,40511,"10,000,000+",10000000,18904789,true,0,USD,83M,Kongregate,"Kongregate Inc.
10680 Treena Street, Suite 155
San Diego, CA 92131",Everyone,,true,true,false,"Nov 8, 2016",28/4/21,8/3/22
My Restaurant Cooking Home,4.6923738,Arcade,topgrossing,97661,3260,1668,2845,6274,83595,2550,"10,000,000+",10000000,11665711,true,0,USD,130M,Casual Joy Games,"Room 1450，14/F，Eton Tower, 8 Hysan Avenue, Causeway Bay, HongKong",Everyone,,true,true,false,"Jul 31, 2020",4/3/22,8/3/22
Lost Bubble - Bubble Shooter,4.491023,Arcade,topgrossing,168656,6025,4277,10194,28500,119649,19680,"5,000,000+",5000000,5049671,true,0,USD,98M,Peak,Turkey,Everyone,,false,true,false,"Jun 13, 2013",2/2/22,8/3/22
Swipe Brick Breaker: The Blast,4.3278995,Arcade,topgrossing,43870,2470,1142,3841,8478,27931,6849,"1,000,000+",1000000,3932432,true,0,USD,41M,NEOWIZ,경기도 성남시 분당구 대왕판교로 645번길 14 네오위즈판교타워 463-400,Teen,,true,true,false,"Aug 20, 2018",25/6/21,8/3/22
Flux Ninja,0,Arcade,topgrossing,0,0,0,0,0,0,0,500+,500,501,true,0,USD,11M,Temporal Flux,"76 Rue Léopold Nantel
Saint-Jérôme
J7Z 1M6
Canada",Teen,,false,true,false,"Sep 27, 2021",28/9/21,8/3/22
Tank Stars,4.316805,Arcade,topgrossing,1726615,164066,50815,76722,217361,1217600,68404,"100,000,000+",100000000,230562571,true,0,USD,135M,Playgendary Limited,"94 Amathountos Avenue street
Agios Tychonas
4532, Limassol, Cyprus
support@playgendary.com",Everyone 10+,,true,true,false,"Jun 4, 2018",21/1/22,8/3/22
Real Claw Machine Game Swoopy,4.4663215,Arcade,topgrossing,5677,381,145,322,411,4412,565,"100,000+",100000,155240,true,0,USD,66M,I.T.E Platform,"Ambelakion, 38B,
Potamos Germasogias,
4046 Limassol, Cyprus",Everyone,,false,true,false,"May 27, 2021",3/3/22,8/3/22
My Boy! - GBA Emulator,4.4807467,Arcade,topgrossing,52536,4534,837,1449,3718,41991,6398,"1,000,000+",1000000,1703180,false,4.99,USD,Varies with device,Fast Emulator,"27425 emily canyon san antonio, TX 78260",Everyone,,false,false,false,"Aug 12, 2012",21/5/17,8/3/22
NOVA: Fantasy Airforce 2050,4.535398,Arcade,topgrossing,2210,97,29,126,292,1661,365,"50,000+",50000,70287,true,0,USD,60M,yuanqiqingyou,,Everyone 10+,,true,false,false,"Jul 7, 2021",21/10/21,8/3/22
Cooking Confidential: 3D Games,4.7836537,Arcade,topgrossing,4112,58,0,117,414,3518,516,"100,000+",100000,121805,true,0,USD,120M,Archosaur Games,"Room D, 10/F., Tower A, Billion Centre, 1 Wang Kwong Road, Kowloon Bay, Kowloon, Hong Kong",Teen,,true,true,false,"Apr 7, 2021",16/2/22,8/3/22
Claw Toys - Real Claw Machines,3.4102154,Arcade,topgrossing,51401,16897,2665,2050,2009,27769,10353,"1,000,000+",1000000,2526713,true,0,USD,32M,"Mai Guang Shang Yu Technology Co., Ltd.","T3,No 1701,Xiang Nian Plaza,High-Tech-Zone,Chengdu,Sichuan,China",Everyone,,false,true,false,"Feb 21, 2019",25/2/22,8/3/22
Pro Builder 3D,3.524229,Arcade,topgrossing,25865,5459,1709,4094,2959,11619,462,"5,000,000+",5000000,8466098,true,0,USD,90M,Supersonic Studios LTD,"Menachem Begin 121, Tel Aviv",Everyone,,true,true,false,"Oct 19, 2021",25/2/22,8/3/22
Jackal Squad - Arcade Shooting,4.654206,Arcade,topgrossing,40117,1496,374,1621,3491,33108,503,"1,000,000+",1000000,3557206,true,0,USD,113M,OneSoft Global PTE. LTD.,"470 NORTH BRIDGE ROAD, SINGAPORE",Teen,,true,true,false,"Oct 28, 2021",4/3/22,8/3/22
Block Craft 3D：Building Game,4.246002,Arcade,topgrossing,2379462,278886,71402,120252,223767,1685105,71931,"100,000,000+",100000000,280296130,true,0,USD,84M,Fun Games For Free,"25-28 North Wall Quay, Dublin 01, IRELAND",Teen,,true,true,true,"Aug 24, 2016",26/2/22,8/3/22
Arcademy: Live Claw Machines,4.5340767,Arcade,topgrossing,15023,910,240,762,1096,12005,979,"100,000+",100000,358474,true,0,USD,78M,I.T.E Platform,"Ambelakion, 38B,
Potamos Germasogias,
4046 Limassol, Cyprus",Everyone,,false,true,false,"May 18, 2021",31/1/22,8/3/22
Hole.io,3.9552553,Arcade,topgrossing,1132544,183512,53761,71279,145308,678673,124128,"100,000,000+",100000000,115876863,true,0,USD,144M,VOODOO,"4 rue Jules Lefebvre, 75009 Paris",Teen,,true,true,false,"Jun 21, 2018",16/2/22,8/3/22
Fishing Casino -  Arcade Game,4.5986986,Arcade,topgrossing,77248,3684,1339,3684,4857,63664,957,"1,000,000+",1000000,3875174,true,0,USD,175M,Fishing Carnival,香港尖沙咀,Teen,,true,true,false,"Mar 24, 2019",27/1/22,8/3/22
Cooking Master:Restaurant Game,4.8435755,Arcade,topgrossing,7062,196,0,77,155,6624,429,"1,000,000+",1000000,1355354,true,0,USD,219M,Manta Beat Studio,"Room 808, Chuangjian Building, Futian Area, Shenzhen",Everyone,,true,true,false,"Dec 3, 2021",25/2/22,8/3/22
Dan the Man: Action Platformer,4.700652,Arcade,topgrossing,1445930,36978,15758,43548,150518,1199100,55836,"50,000,000+",50000000,63511974,true,0,USD,85M,Halfbrick Studios,"PO Box 172, Red Hill, Queensland 4059, Australia",Teen,,true,true,true,"Oct 4, 2016",22/2/22,8/3/22
WindWings: Space Shooter,4.7277226,Arcade,topgrossing,41174,1357,609,810,2306,36075,2193,"1,000,000+",1000000,4424971,true,0,USD,105M,GCenter,"Thanh Cong, Ba Dinh, HaNoi",Everyone 10+,,true,true,false,"Jan 18, 2020",7/3/22,8/3/22
Hungry Dragon,4.3792696,Arcade,topgrossing,327112,22113,8934,20489,46768,228782,18626,"10,000,000+",10000000,24270806,true,0,USD,133M,Ubisoft Entertainment,"UBISOFT MOBILE GAMES
2 avenue Pasteur,
Saint Mande, 94160,
FRANCE",Teen,,true,true,false,"Aug 29, 2018",27/1/22,8/3/22
Jetpack Joyride,4.6171274,Arcade,topgrossing,4949331,203909,62292,190505,511395,3981210,203514,"100,000,000+",100000000,269607929,true,0,USD,127M,Halfbrick Studios,"PO Box 172, Red Hill, Queensland 4059, Australia",Everyone 10+,,true,true,false,"Sep 27, 2012",7/3/22,8/3/22
Hero Squad!,3.8985374,Arcade,topgrossing,39078,5961,1534,4283,5997,21289,1819,"1,000,000+",1000000,3438399,true,0,USD,64M,8SEC Games,"15 RUE DES CUIRASSIERS
69003 LYON",Teen,,true,true,false,"Jun 22, 2021",28/2/22,8/3/22
Sonic Dash - Endless Running,4.634517,Arcade,topgrossing,5729706,176590,63245,231387,735198,4523267,377871,"100,000,000+",100000000,354748837,true,0,USD,119M,SEGA,"Sega of America, Inc
6400 Oak Canyon, Suite 100
Irvine, CA 92618",Everyone,,true,true,false,"Nov 26, 2013",3/3/22,8/3/22
Fishing Voyage - Classic Fish,4.72,Arcade,topgrossing,10626,301,75,414,527,9231,52,"100,000+",100000,146597,true,0,USD,120M,Fishing Carnival,香港尖沙咀,Teen,,true,true,false,"Dec 14, 2021",4/1/22,8/3/22
Stick Run : Parkour Up,0,Arcade,topgrossing,0,0,0,0,0,0,0,100+,100,100,true,0,USD,13M,Nguyen Minh Tuan 612,,Everyone,,false,true,false,"Feb 8, 2022",8/2/22,8/3/22
Oilman,3,Arcade,topgrossing,22285,9032,1242,1778,1125,9087,1772,"5,000,000+",5000000,5876395,true,0,USD,155M,VOODOO,"4 rue Jules Lefebvre, 75009 Paris",Everyone,,true,true,false,"Aug 3, 2021",28/2/22,8/3/22
Keep It All VL,0,Arcade,topgrossing,0,0,0,0,0,0,0,100+,100,445,true,0,USD,12M,Laura Hoa,"No #23, floor 10, Novaland",Everyone,,false,true,false,"Mar 22, 2018",24/3/18,8/3/22
DinoMao Real Claw Machine Game,3.093458,Arcade,topgrossing,4298,1644,159,399,319,1763,525,"100,000+",100000,263939,true,0,USD,35M,GA Asia Ltd,"2301 Bayfield Building 99 Hennessy Road Wan chai , Hong kong",Everyone,,true,true,false,"Mar 24, 2019",28/2/22,8/3/22
My Cooking: Chef Fever Games,4.581222,Arcade,topgrossing,170933,6368,3946,8905,16426,135260,2840,"10,000,000+",10000000,24743855,true,0,USD,161M,gameone,"Unit 504, 5/F, Yip Fung Industrial Building, 7 Sheung Hei Street, San Po Kong, Kowloon, Hong Kong",Everyone,,true,true,false,"Dec 5, 2019",10/2/22,8/3/22
Bricks Breaker Puzzle,4.2145014,Arcade,topgrossing,93733,8268,2599,7473,17782,57597,5145,"10,000,000+",10000000,11270489,true,0,USD,36M,mobirix,"#901 9F JEI PLATZ, 186 ,Gasan digital 1-ro Geumcheon-gu Seoul, Republic of Korea
08502
ASI|KR|KS013|SEOUL",Everyone,,true,true,false,"Jul 16, 2017",18/11/21,8/3/22
Bricks vs Balls Breaker,4.558036,Arcade,topgrossing,6213,387,164,192,303,5158,471,"500,000+",500000,725818,true,0,USD,22M,Bricks Ball Games,"16th Floor, Block D, Building 6, Century GateWay II,83 Tuen Mun Heung Sze Wui Rd, Tuen Mun, New Territories, Hongkong.",Everyone,,true,true,false,"Feb 18, 2020",24/2/22,8/3/22
OneShot Golf,4.6581197,Arcade,topgrossing,4222,288,24,60,96,3752,657,"100,000+",100000,185817,true,0,USD,136M,54e Dev Studios,"106 Victoria Ave E, Regina, SK",Everyone,,false,true,false,"Jan 8, 2021",25/2/22,8/3/22
Tower War - Tactical Conquest,3.4141731,Arcade,topgrossing,57090,14923,4853,5748,4763,26791,2009,"5,000,000+",5000000,6013891,true,0,USD,132M,SayGames Ltd,"8010, Cyprus, Paphos, Tepeleniou 13, Tepelenio Court, 2nd floor",Everyone,,true,true,false,"Jun 24, 2021",18/2/22,8/3/22
Cooking Center-Restaurant Game,4.5339804,Arcade,topgrossing,713,24,31,10,87,544,69,"100,000+",100000,133982,true,0,USD,112M,Dream Tap,"



Tai Po Tsai, Sai Kung, New Territories, Hong Kong
",Everyone,,true,true,false,"Jan 25, 2022",7/3/22,8/3/22
Miner Gun Builder,4.6061707,Arcade,topgrossing,15939,432,143,520,3064,11773,1895,"100,000+",100000,355544,true,0,USD,53M,Germapur Apps,"31 Jurong West St 41,
#06-20,
649412 Singapore",Everyone,,true,true,false,"Jan 26, 2020",2/3/22,8/3/22
Pocket Champs: 3D Racing Games,3.375,Arcade,topgrossing,1901,332,190,499,190,689,53,"500,000+",500000,526251,true,0,USD,148M,Madbox,19-21 rue Poissonnière Paris 75002,Everyone,,true,true,false,"Feb 4, 2021",4/3/22,8/3/22
Gold Storm Casino - Fish Slots,4.4235806,Arcade,topgrossing,12779,1113,111,946,668,9928,1594,"500,000+",500000,888998,true,0,USD,78M,XieXing Studio,"No.778 West Chuangxin Road,China (Shanghai) Pilot Free Trade Zone",Teen,,true,true,false,"Nov 1, 2019",4/3/22,8/3/22
HellCopter,4.5909615,Arcade,topgrossing,117222,4352,1973,5161,14276,91448,7960,"10,000,000+",10000000,19989638,true,0,USD,87M,SayGames Ltd,"8010, Cyprus, Paphos, Tepeleniou 13, Tepelenio Court, 2nd floor",Teen,,true,true,false,"Apr 16, 2020",28/12/21,8/3/22
Infinity Shooting: Galaxy War,4.770167,Arcade,topgrossing,290426,6722,2633,6653,18643,255766,12686,"10,000,000+",10000000,22053355,true,0,USD,83M,OneSoft Global PTE. LTD.,"470 NORTH BRIDGE ROAD, SINGAPORE",Everyone 10+,,true,true,false,"Jan 18, 2018",1/3/22,8/3/22
