APP_NAME,RATING,CATEGORY,COLLECTIONS,RATING_COUNT,1_STAR_RATINGS,2_STAR_RATINGS,3_STAR_RATINGS,4_STAR_RATINGS,5_STAR_RATINGS,REVIEW_COUNT,INSTALLS,MIN_INSTALLS,MAX_INSTALLS,FREE,PRICE,CURRENCY,SIZE,DEVELOPER,DEVELOPER_ADDRESS,CONTENT_RATING,FAMILY_GENRE,AD_SUPPORTED,IN_APP_PURCHASES,EDITORS_CHOICE,RELEASED_DATE,LAST_UPDATED,DAY_SCRAPED
Diffy - Find the Differences,4.5419846,Puzzle,topgrossing,3695,13,97,252,831,2495,315,"100,000+",100000,179091,true,0,USD,149M,Huuuge Games - Play Together,"Lordou Vyronos, 61 Lumiel Building, 4th floor
6023 Larnaca
Cyprus",Everyone,,true,true,false,"Dec 28, 2020",24/2/22,8/3/22
Delicious B&B: Decor & Match 3,4.6211314,Puzzle,topgrossing,43515,1299,835,1994,4781,34594,2844,"1,000,000+",1000000,2958729,true,0,USD,302M,GameHouse Original Stories,"Emmasingel 20,
5611 AZ Eindhoven.
The Netherlands",Everyone,,true,true,false,"Dec 11, 2019",10/2/22,8/3/22
Wood Block Puzzle - Block Game,4.486463,Puzzle,topgrossing,798629,21242,10589,58941,175462,532373,37142,"50,000,000+",50000000,66610556,true,0,USD,55M,Beetles Studio,"RM 603, 6/F HANG PONT COMM
BLDG 31 TONKIN ST CHEUNG SHA
WAN KLN",Everyone,,true,true,false,"Jun 19, 2019",7/3/22,8/3/22
Pasar el Laberinto,0,Puzzle,topgrossing,0,0,0,0,0,0,0,10+,10,27,true,0,USD,2.8M,Losa Cota,,Everyone,,false,true,false,"Feb 20, 2022",21/2/22,8/3/22
Eroblast: Waifu Dating Sim,4.44686,Puzzle,topgrossing,12744,583,337,830,2029,8956,891,"500,000+",500000,636925,true,0,USD,126M,Vivid Games S.A.,"Ogińskiego 2
85092 Bydgoszcz
POLAND",Mature 17+,,true,true,false,"Jun 15, 2021",5/2/22,8/3/22
Pyramid of Mahjong: Tile Match,4.315341,Puzzle,topgrossing,16211,732,457,1563,3635,9808,1101,"100,000+",100000,382538,true,0,USD,129M,G5 Entertainment,"Birger Jarlsgatan 18, Stockholm 114 34, Sweden",Everyone,,true,true,false,"Sep 8, 2020",14/2/22,8/3/22
Sugar Smash: Book of Life,4.7351317,Puzzle,topgrossing,313895,8328,3543,7481,24219,270315,35458,"10,000,000+",10000000,15754010,true,0,USD,89M,"Jam City, Inc.","3652 Eastham Drive
Culver City, CA 90232",Everyone,,true,true,false,"Oct 15, 2014",24/2/22,8/3/22
Bubble Cloud,4.617506,Puzzle,topgrossing,10019,396,228,204,1152,8036,3600,"1,000,000+",1000000,1254156,true,0,USD,50M,Valas Media,"PL 1101
00101 Helsinki
Finland",Everyone,,true,true,false,"Feb 5, 2016",17/2/22,8/3/22
Match Ball 3D - Triple Tile,4.6387663,Puzzle,topgrossing,4415,56,76,212,698,3362,563,"100,000+",100000,159164,true,0,USD,134M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Teen,,true,true,false,"Nov 30, 2021",5/3/22,8/3/22
Farm Bubbles Bubble Shooter Pop,4.824064,Puzzle,topgrossing,92276,1422,660,1346,5868,82974,9377,"10,000,000+",10000000,13850705,true,0,USD,75M,Narcade,"NARCADE TEKNOLOJI LTD STI
Asmalı Mescit Mahallesi Kallavi Sokak No:1 Daire:1 Beyoğlu / İstanbul",Everyone,,true,true,false,"Mar 2, 2015",17/2/22,8/3/22
Tile Garden:Match 3 Puzzle,4.680272,Puzzle,topgrossing,14257,483,145,436,1308,11880,2094,"500,000+",500000,807288,true,0,USD,134M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Everyone,,true,true,false,"Jun 29, 2021",4/3/22,8/3/22
Decor Match,4.844749,Puzzle,topgrossing,2669,35,0,23,218,2388,524,"50,000+",50000,76800,true,0,USD,258M,ZenLife Games Ltd,,Everyone,,true,true,false,"Jan 28, 2022",25/2/22,8/3/22
Bunny Pop,4.6921754,Puzzle,topgrossing,134984,2813,1852,4135,16453,109719,15744,"10,000,000+",10000000,14208723,true,0,USD,67M,BitMango,"경기도 성남시 분당구 대왕판교로645번길 14, 3층 (우편번호 13487)",Everyone,,true,true,false,"Jan 2, 2017",8/3/22,8/3/22
Merge Master: Adventure Puzzle,4.532012,Puzzle,topgrossing,36527,663,384,2725,7791,24940,994,"500,000+",500000,602389,true,0,USD,255M,My.com B.V.,"Barbara Strozzilaan 201, 1083 HN AMSTERDAM, Nederland

",Everyone,,true,true,false,"Jun 21, 2021",2/2/22,8/3/22
Family Hotel: love & match-3,4.714667,Puzzle,topgrossing,279455,8683,3844,7688,18002,241198,5662,"10,000,000+",10000000,30098434,true,0,USD,164M,PlayFlock,"Boumpoulinas 1, Nicosia, Cyprus",Everyone,,true,true,false,"Nov 7, 2019",24/2/22,8/3/22
Merge Party,4.43,Puzzle,topgrossing,1186,59,59,22,211,828,109,"100,000+",100000,135694,true,0,USD,94M,Tripledot Studios Limited,"172 Tottenham Court Road, London W1T 7NS",Teen,,false,true,false,"Oct 13, 2021",22/2/22,8/3/22
MonsterBusters: Match 3 Puzzle,4.775265,Puzzle,topgrossing,671858,6416,2984,16108,84138,562201,61533,"10,000,000+",10000000,10937306,true,0,USD,62M,PLAYDOG,"19F, 327, Gangnam-daero, Seocho-gu, Seoul, Republic of Korea",Everyone,,true,true,false,"Jan 28, 2014",6/10/21,8/3/22
Disney Frozen Adventures,4.0663557,Puzzle,topgrossing,132932,17224,6406,9368,17224,82693,6991,"10,000,000+",10000000,18954170,true,0,USD,179M,"Jam City, Inc.","3652 Eastham Drive
Culver City, CA 90232",Everyone,,true,true,false,"Nov 12, 2019",23/2/22,8/3/22
My Story - Mansion Makeover,4.650761,Puzzle,topgrossing,297209,11307,5304,10171,22265,248132,8094,"10,000,000+",10000000,16683636,true,0,USD,230M,ZenLife Games Ltd,,Everyone,,true,true,false,"Jan 25, 2021",29/9/21,8/3/22
The Matching Dead,3.6223629,Puzzle,topgrossing,6159,1286,454,557,857,3000,390,"500,000+",500000,623349,true,0,USD,151M,37GAMES,"P.O.Box 957,Offshore Incorporations Centre,Road Town,Tortola, British Virgin Islands",Everyone 10+,,true,true,false,"May 25, 2021",22/2/22,8/3/22
Cookie Cats Pop,4.5886307,Puzzle,topgrossing,78893,3468,1743,3070,7201,63404,10135,"1,000,000+",1000000,3254226,true,0,USD,109M,Tactile Games,"Tactile Games
Vestergade 33
1456 Copenhagen K
Denmark",Everyone,,true,true,false,"Mar 28, 2017",14/1/22,8/3/22
Pocket World 3D,4.0942607,Puzzle,topgrossing,301958,35177,16374,24152,35282,190938,8189,"10,000,000+",10000000,33187499,true,0,USD,204M,Minimonster game limited,"Suite 1113A, 11F., Ocean Centre, Harbour City, 5 Canton Road,",Everyone,,true,true,false,"Oct 30, 2019",4/3/22,8/3/22
Christmas Sweeper 3: Match-3,4.5257373,Puzzle,topgrossing,44197,1854,1059,1963,6426,32887,5852,"1,000,000+",1000000,2158203,true,0,USD,102M,SmileyGamer Match 3 Games,"SmileyGamer BV
Rue des Poissonniers 13
1000 Brussels
Belgium",Everyone,,true,true,false,"Dec 11, 2015",11/2/22,8/3/22
Hell Merge,4.699324,Puzzle,topgrossing,8417,82,82,140,1649,6453,261,"100,000+",100000,127755,true,0,USD,111M,supermetacore,,Everyone,,true,true,false,"Dec 18, 2021",6/3/22,8/3/22
Jewels Classic - Jewel Crush Legend,4.575966,Puzzle,topgrossing,218804,7350,4339,10651,29013,167431,12290,"10,000,000+",10000000,40691794,true,0,USD,36M,IVYGAMES,"Rm 1318-19 Hollywood Coml Ctr,610 Nathan Rd,Mongkok,Kowloon,Hong Kong SAR",Everyone,,true,true,false,"Oct 13, 2016",2/3/22,8/3/22
Lollipop: Sweet Taste Match 3,4.64305,Puzzle,topgrossing,123469,3782,1800,3425,16671,97782,19467,"5,000,000+",5000000,8245523,true,0,USD,127M,BitMango,"경기도 성남시 분당구 대왕판교로645번길 14, 3층 (우편번호 13487)",Everyone,,true,true,false,"Jul 26, 2016",8/3/22,8/3/22
Juice Jam - Match 3 Games,4.562118,Puzzle,topgrossing,366044,10440,5416,17655,66956,265571,37605,"10,000,000+",10000000,23181229,true,0,USD,100M,"Jam City, Inc.","3652 Eastham Drive
Culver City, CA 90232",Everyone,,true,true,false,"Apr 21, 2015",8/3/22,8/3/22
Lollipop : Link & Match,4.5853395,Puzzle,topgrossing,24143,825,464,1071,3163,18613,7885,"1,000,000+",1000000,1872043,true,0,USD,126M,BitMango,"경기도 성남시 분당구 대왕판교로645번길 14, 3층 (우편번호 13487)",Everyone,,true,true,false,"May 15, 2019",4/3/22,8/3/22
Picture Cross,4.033075,Puzzle,topgrossing,46535,6035,2331,3390,7069,27703,6532,"5,000,000+",5000000,5297550,true,0,USD,98M,puzzling.com,"River Studio
Old Milverton Lane
Blackdown
Leamington Spa
CV32 6RW
United Kingdom",Everyone,,true,true,false,"May 11, 2015",14/1/22,8/3/22
Merge Cats: Earn Crypto Reward,4.0545745,Puzzle,topgrossing,101881,13078,4730,7677,14388,61973,2074,"1,000,000+",1000000,1700759,true,0,USD,65M,Realis Network,,Everyone,,true,true,false,"Apr 17, 2019",10/2/22,8/3/22
Brick Breaker: Legend Balls,4.2852616,Puzzle,topgrossing,9345,770,325,547,1525,6175,2679,"1,000,000+",1000000,1459728,true,0,USD,40M,BitMango,"경기도 성남시 분당구 대왕판교로645번길 14, 3층 (우편번호 13487)",Everyone,,true,true,false,"May 13, 2019",7/3/22,8/3/22
Merge Mystery: Lost Island,4.57,Puzzle,topgrossing,6535,194,129,324,979,4899,142,"500,000+",500000,510210,true,0,USD,283M,Wanna Play Games LTD,,Everyone,,false,true,false,"Oct 25, 2021",10/2/22,8/3/22
Merge World Above Magic Puzzle,4.3003664,Puzzle,topgrossing,28312,1913,1294,2225,3780,19077,1553,"1,000,000+",1000000,1948754,true,0,USD,74M,My.com B.V.,"Barbara Strozzilaan 201, 1083 HN AMSTERDAM, Nederland

",Everyone,,true,true,false,"Feb 5, 2020",30/11/21,8/3/22
Marble Woka Woka: Jungle Blast,4.46002,Puzzle,topgrossing,180545,9224,3739,11594,26129,129829,4903,"10,000,000+",10000000,18623172,true,0,USD,Varies with device,Two Desperados Ltd,"Bulevar vojvode Bojovica 6-8, 11000 Belgrade, Serbia",Everyone,,true,true,false,"Jan 22, 2016",5/3/22,8/3/22
Spring Valley Family Farm Life,,Puzzle,topgrossing,,0,0,0,0,0,,"100,000+",100000,308921,true,0,USD,117M,Playkot LTD,"28 Oktovriou str. 367, Office A5, Mediterranean Court, 3107, Limassol, Cyprus",Everyone,,true,true,false,,5/3/22,8/3/22
Smurfs Magic Match,4.5814605,Puzzle,topgrossing,6199,259,103,173,886,4770,987,"100,000+",100000,252534,true,0,USD,121M,PopReach Incorporated,"1 University Avenue, Floor 3, Toronto, Ontario, M5J 2P1",Everyone,,true,true,false,"Apr 15, 2021",24/2/22,8/3/22
Story of Alcana: Match 3,4.73251,Puzzle,topgrossing,15146,244,122,308,2055,12403,837,"1,000,000+",1000000,1147351,true,0,USD,Varies with device,4Games,,Everyone,,true,true,false,"Jul 17, 2018",4/3/22,8/3/22
Ice Crush 2020 -Jewels Puzzle,4.511673,Puzzle,topgrossing,40022,2865,996,1633,1820,32701,8467,"5,000,000+",5000000,6514236,true,0,USD,40M,Kudo Games,"06/F Laws Commercial Plaza, Cheung Sha Wan KL, HK",Everyone,,true,true,false,"Dec 28, 2017",7/2/22,8/3/22
DesignVille: Merge & Design,4.3703704,Puzzle,topgrossing,17412,1126,316,1442,2569,11917,194,"1,000,000+",1000000,1509568,true,0,USD,209M,TAPCLAP,"1 Agias Zonis street, office 807, 3026 Limassol, Cyprus",Everyone,,true,true,false,"Dec 14, 2021",2/3/22,8/3/22
Park of Monster,4.3462763,Puzzle,topgrossing,74770,4659,1664,4993,15228,48209,8725,"1,000,000+",1000000,2939665,true,0,USD,111M,LT Fun Inc.,parkofmonster@outlook.com,Everyone,,true,true,false,"Mar 8, 2019",15/2/22,8/3/22
Match Town Makeover: Match 3,4.430845,Puzzle,topgrossing,57222,977,1573,5951,12010,36698,5976,"500,000+",500000,825910,true,0,USD,139M,G5 Entertainment,"Birger Jarlsgatan 18, Stockholm 114 34, Sweden",Everyone,,true,true,false,"May 13, 2020",21/2/22,8/3/22
Dragons: Titan Uprising,4.063001,Puzzle,topgrossing,96421,13635,3862,6623,10929,61353,7826,"5,000,000+",5000000,5222068,true,0,USD,157M,Ludia Inc.,"400-410 St. Nicolas
Montreal, Quebec, Canada
H2Y 2P5",Everyone,,true,true,false,"Jan 29, 2019",11/2/22,8/3/22
Flow Free,4.548859,Puzzle,topgrossing,1499653,64025,26760,71532,197099,1140230,139367,"100,000,000+",100000000,208566440,true,0,USD,18M,Big Duck Games LLC,"Big Duck Games LLC
95 Merrick Way, 3rd Floor
Coral Gables, FL 33134",Everyone,,true,true,false,"Jun 29, 2012",15/2/22,8/3/22
Cat Heroes - Match 3 Puzzle,4.7280455,Puzzle,topgrossing,16495,183,136,560,2194,13410,913,"500,000+",500000,517420,true,0,USD,139M,Cratoonz,Kozyatağı Mah. Değirmen Sk. Ar Plaza A Blok No: 16 İç Kapı No: 11 Kadıköy/İSTANBUL,Everyone,,true,true,false,"Nov 24, 2020",5/3/22,8/3/22
Design Masters: House Makeover,4.3568463,Puzzle,topgrossing,23470,1455,674,1749,3693,15868,789,"1,000,000+",1000000,3231500,true,0,USD,179M,Playgendary Limited,"94 Amathountos Avenue street
Agios Tychonas
4532, Limassol, Cyprus
support@playgendary.com",Everyone,,false,true,false,"Nov 30, 2020",3/3/22,8/3/22
Blockscapes - Block Puzzle,4.625,Puzzle,topgrossing,81099,4076,1589,2597,4132,68697,8456,"5,000,000+",5000000,6913335,true,0,USD,244M,PeopleFun,"740 E Campbell Rd
Suite 100
Richardson, TX 75081",Everyone,,true,true,false,"Nov 26, 2019",16/2/22,8/3/22
Adventure Chef: Merge Explorer,4.5959597,Puzzle,topgrossing,3732,131,93,149,394,2957,249,"100,000+",100000,123462,true,0,USD,172M,Episode Interactive,"220 Montgomery Street, Suite 750 San Francisco, CA 94104",Everyone,,true,true,false,"Dec 8, 2021",2/3/22,8/3/22
Pixel Art: color by number,4.470995,Puzzle,topgrossing,2203446,122686,50326,119218,285441,1625757,137230,"100,000,000+",100000000,138547117,true,0,USD,65M,Easybrain,"3 Krinou street
The Oval, 6th Floor
Limassol 4103
Cyprus",Everyone,,true,true,false,"Oct 16, 2017",17/2/22,8/3/22
Fruit Puzzle CC,0,Puzzle,topgrossing,0,0,0,0,0,0,0,10+,10,16,true,0,USD,29M,Camra Sota,,Everyone,,false,true,false,"Feb 20, 2022",2/3/22,8/3/22
Join Blocks 2048 Number Puzzle,4.5377154,Puzzle,topgrossing,57079,4793,673,1352,2458,47789,2769,"5,000,000+",5000000,8093577,true,0,USD,49M,NewPubCo,Hayward CA 94545,Everyone,,true,true,false,"Feb 24, 2020",7/2/22,8/3/22
Makeover Master: Zen Match,4.640416,Puzzle,topgrossing,94706,3935,1335,4007,6257,79155,3006,"10,000,000+",10000000,10599691,true,0,USD,152M,FlyBird Casual Games,"Room 1450，14/F，Eton Tower, 8 Hysan Avenue, Causeway Bay, HongKong",Everyone,,true,true,false,"Feb 9, 2021",1/3/22,8/3/22
Human: Fall Flat,3.8369098,Puzzle,topgrossing,22265,4060,1095,2003,2340,12754,2658,"500,000+",500000,500736,false,4.99,USD,1.4G,505 Games Srl,"5145 Douglas Fir Rd
Calabasas, CA 91302",Everyone,,false,false,false,"Jun 25, 2019",17/11/21,8/3/22
Emperor of Mahjong Tile Match,4.492286,Puzzle,topgrossing,35558,797,747,2742,7129,24135,2200,"500,000+",500000,607607,true,0,USD,125M,G5 Entertainment,"Birger Jarlsgatan 18, Stockholm 114 34, Sweden",Everyone,,true,true,false,"Feb 19, 2020",5/3/22,8/3/22
Garden Affairs,4.644231,Puzzle,topgrossing,479,11,3,11,70,369,34,"100,000+",100000,313337,true,0,USD,124M,Judian Technology International Pte. Ltd.,"2 VENTURE DRIVE
#11-31
VISION EXCHANGE
SINGAPORE(608526)",Everyone,,true,true,false,"Mar 1, 2022",7/3/22,8/3/22
Scratch Carnival: Scratch Game,4.46433,Puzzle,topgrossing,7951,357,218,656,855,5861,720,"100,000+",100000,147039,true,0,USD,125M,VGW Holdings,"L11, 15-17 William Street
Perth WA 6000
AUSTRALIA",Teen,,false,true,false,"Aug 31, 2020",1/3/22,8/3/22
Open House,4.717949,Puzzle,topgrossing,35578,1517,399,809,1107,31722,951,"1,000,000+",1000000,2963772,true,0,USD,100M,Integra Games Global OU,"Tornimae 5, Tallinn, Estonia, 10145",Everyone,,true,true,false,"Feb 14, 2020",21/12/21,8/3/22
Riverside Merge,4.366337,Puzzle,topgrossing,7911,273,231,900,1408,5088,351,"500,000+",500000,500170,true,0,USD,71M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Everyone,,true,true,false,"Oct 5, 2021",22/2/22,8/3/22
Match Triple Ball,4.5658407,Puzzle,topgrossing,17861,393,370,1115,2817,13156,2923,"1,000,000+",1000000,1751447,true,0,USD,152M,LIHUHU PTE. LTD.,20 Collyer Quay #23-01 Singapore 049319,Everyone,,true,true,false,"Jun 24, 2021",2/3/22,8/3/22
Predicciones de cuatro colores,0,Puzzle,topgrossing,0,0,0,0,0,0,0,10+,10,12,true,0,USD,2.9M,yarino,,Everyone,,false,true,false,"Feb 21, 2022",21/2/22,8/3/22
Jellipop Match-Decorate your dream island！,4.573903,Puzzle,topgrossing,1037697,33621,15875,54800,150396,782980,24933,"10,000,000+",10000000,22908298,true,0,USD,519M,Microfun Limited,"21/F, Edinburgh Tower, The Landmark, 15 Queen’s Road Central, Hong Kong",Everyone,,true,true,false,"Oct 30, 2014",3/3/22,8/3/22
Merge Villa,4.361607,Puzzle,topgrossing,102574,6516,2737,8469,14190,70624,2123,"10,000,000+",10000000,14978804,true,0,USD,92M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Teen,,true,true,false,"Mar 1, 2021",19/2/22,8/3/22
Merge Block - 2048 Puzzle,4.2390056,Puzzle,topgrossing,51332,5293,1471,3426,6567,34543,1710,"5,000,000+",5000000,7783240,true,0,USD,62M,LIHUHU PTE. LTD.,20 Collyer Quay #23-01 Singapore 049319,Everyone,,true,true,false,"Mar 5, 2019",7/1/22,8/3/22
Crazy Dino Park,4.6175895,Puzzle,topgrossing,347935,7250,3625,18353,56427,262233,6067,"10,000,000+",10000000,16864207,true,0,USD,Varies with device,Infinite Dreams,"Infinite Dreams sp. z o.o.
Bojkowska 45
44-100 Gliwice
Poland",Everyone,,true,true,false,"Nov 7, 2018",5/3/22,8/3/22
Alice Legends - Wonderland Solitaire,4.6466346,Puzzle,topgrossing,23706,597,283,569,3986,18263,2405,"500,000+",500000,973474,true,0,USD,171M,Bear Hug Entertainment Limited,"1 Farnham Road
Guildford
GU2 4RG",Everyone,,true,true,false,"Jan 27, 2020",1/3/22,8/3/22
Đố Bạn Của Tôi,0,Puzzle,topgrossing,0,0,0,0,0,0,0,10+,10,27,true,0,USD,5.0M,Mituicis Hicysa,,Everyone,,false,true,false,"Dec 27, 2021",17/2/22,8/3/22
Treasure Party: Solve Puzzles,4.7636366,Puzzle,topgrossing,2325,21,21,42,315,1919,81,"100,000+",100000,130996,true,0,USD,156M,PlayQ Inc,"3110 Main St Suite 400
Santa Monica, CA 90405",Everyone,,false,true,false,"Feb 3, 2022",18/2/22,8/3/22
Hard Bees Work,0,Puzzle,topgrossing,0,0,0,0,0,0,0,10+,10,12,true,0,USD,18M,heggsshi14@gmail.com,,Everyone,,false,true,false,"Nov 17, 2021",17/11/21,8/3/22
Bubble Shooter Rainbow,4.7156396,Puzzle,topgrossing,299665,4835,1223,5674,50798,237106,4669,"50,000,000+",50000000,61464772,true,0,USD,65M,Blackout Lab,"La Rambla, 136
08002 Barcelona
Spain",Everyone,,true,true,false,"Mar 6, 2020",23/2/22,8/3/22
Fill The Fridge,3.4943051,Puzzle,topgrossing,22948,5588,2240,1878,1664,11548,660,"1,000,000+",1000000,2967015,true,0,USD,52M,Rollic Games,"Esentepe Mahallesi, Talatpaşa Caddesi, No: 5-6 Şişli, İstanbul  34394",Everyone,,true,true,false,"Feb 6, 2022",5/3/22,8/3/22
消消大作戰,0,Puzzle,topgrossing,0,0,0,0,0,0,0,"10,000+",10000,32165,true,0,USD,150M,Leyou,FLAT 1503 15/F CARNIVAL COMMERCIAL BUILDING 18 JAVA ROAD NORTH POINT HK,Teen,,true,true,false,"Dec 16, 2021",20/1/22,8/3/22
Match 3D Master Matching Games,4.7514234,Puzzle,topgrossing,11477,325,150,216,652,10125,1830,"500,000+",500000,812015,true,0,USD,48M,Better Life - Color and Draw,"RM 603, 6/F HANG PONT COMM
BLDG 31 TONKIN ST CHEUNG SHA
WAN KLN",Everyone,,false,true,false,"Jan 14, 2021",8/3/22,8/3/22
Dig This!,4.4537215,Puzzle,topgrossing,533937,29194,11022,19411,102978,371314,38590,"50,000,000+",50000000,64548082,true,0,USD,55M,Raketspel,"Raketspel AB
Kronobergsgatan 21
112 33 Stockholm, Sweden",Everyone,,true,true,false,"Jul 4, 2019",21/1/22,8/3/22
Water Sort - Color Puzzle Game,4.444735,Puzzle,topgrossing,678656,24979,12547,54892,129446,456773,16139,"50,000,000+",50000000,95358732,true,0,USD,58M,IEC Global Pty Ltd,"617 Seventeen Mile Rocks Road, QLD 4073, Australia",Everyone,,true,true,false,"Jun 24, 2020",18/2/22,8/3/22
Cascade: Gem & Jewel Adventure,4.701177,Puzzle,topgrossing,221793,3220,1517,6961,34905,175182,37465,"1,000,000+",1000000,4392673,true,0,USD,99M,Big Fish Games,"906 Alaskan Way
Seattle, WA 98104
United States of America",Everyone,,true,true,false,"May 17, 2016",4/3/22,8/3/22
Fruits Mania : Elly’s travel,4.672647,Puzzle,topgrossing,144888,3758,1199,4277,20234,115413,11909,"10,000,000+",10000000,17690774,true,0,USD,69M,BitMango,"경기도 성남시 분당구 대왕판교로645번길 14, 3층 (우편번호 13487)",Everyone,,true,true,false,"Jul 19, 2016",19/1/22,8/3/22
Prize Blast,4.4198112,Puzzle,topgrossing,9408,354,177,886,1727,6256,369,"100,000+",100000,213315,true,0,USD,Varies with device,Lagoon Software Ltd,"D19 Mezza Business hub
Domaine de Mont Calme
90905 Tamarin",Teen,,false,true,false,"Dec 15, 2020",14/2/22,8/3/22
Fancy Blast: Puzzle in Fairy Tales,4.585047,Puzzle,topgrossing,25579,856,476,1193,3346,19695,1731,"1,000,000+",1000000,1970224,true,0,USD,143M,Fenomen Games,"Pervomayskaya 29 308, 212026, Mogilev, Belarus
",Everyone,,true,true,false,"Oct 31, 2017",16/12/21,8/3/22
Candy Charming - Match 3 Games,4.787994,Puzzle,topgrossing,102822,2225,810,2105,6230,91437,10531,"10,000,000+",10000000,12450662,true,0,USD,57M,707 INTERACTIVE: Fun Epic Casual Games,"Hang Pont Commercial Building.
31 Tonkin Street, Cheung Sha Wan, Kowloon,
Hongkong",Everyone,,true,true,false,"Sep 21, 2016",22/2/22,8/3/22
Addictive Gem Match 3 Games,4.565126,Puzzle,topgrossing,9215,250,154,502,1527,6773,1710,"100,000+",100000,279068,true,0,USD,69M,Skill Games LLC - Match 3 Games Offline,"7253 Watson Rd PMB 1143
Saint Louis, MO 63119",Everyone,,true,true,false,"Jun 14, 2018",19/1/22,8/3/22
Tropic Trouble Match 3 Builder,4.616154,Puzzle,topgrossing,56887,1624,689,2885,7478,44200,4391,"1,000,000+",1000000,2455389,true,0,USD,Varies with device,Qublix Games,"1031 McNicoll Ave.
Toronto, ON, M1W3W6
Canada",Everyone,,false,true,false,"Jul 16, 2018",2/3/22,8/3/22
Dreamland Story: Match 3,4.6962028,Puzzle,topgrossing,21400,270,315,901,2660,17242,1404,"500,000+",500000,744251,true,0,USD,110M,Remi Vision,"Gajowa 85
85-087 Bydgoszcz",Everyone,,true,true,false,"Sep 7, 2016",4/3/22,8/3/22
Happy Differences - Find them all,4.7350426,Puzzle,topgrossing,5325,43,66,180,658,4367,630,"100,000+",100000,236217,true,0,USD,98M,Eidolon LLC,"Office 1, Timiryazeva St., bld. 67, apt. 274, Minsk",Everyone,,false,true,false,"Apr 22, 2020",11/6/21,8/3/22
Rooms&Exits: Escape Room Games,4.2834644,Puzzle,topgrossing,14320,214,892,1682,3263,8221,345,"1,000,000+",1000000,1514952,true,0,USD,114M,Webelinx Games,"Aleksandra Medvedeva bb
18115 Niš
Serbia",Teen,,true,true,false,"Aug 17, 2020",4/3/22,8/3/22
OneLineEnd,0,Puzzle,topgrossing,0,0,0,0,0,0,0,100+,100,100,true,0,USD,8.5M,junzhuowang,,Everyone,,false,true,false,"Oct 24, 2021",11/11/21,8/3/22
Strongblade: Match 3 Game,4.592233,Puzzle,topgrossing,35163,1080,907,1132,5004,27020,1948,"1,000,000+",1000000,1749884,true,0,USD,Varies with device,Dekovir,"EDIF. PRAT DE LA MOLA, BLOC A - LOCAL 2
AD300 Ordino, Andorra",Everyone,,true,true,false,"Jul 12, 2019",6/3/22,8/3/22
Mystery Match Village,4.1054544,Puzzle,topgrossing,9919,936,683,719,1620,5950,771,"100,000+",100000,367536,true,0,USD,68M,Outplay Entertainment Ltd,"The Vision Building, 20 Greenmarket
Dundee DD1 4QB",Teen,,true,true,false,"Apr 21, 2021",10/2/22,8/3/22
Dingbats - Word Games & Trivia,4.619512,Puzzle,topgrossing,14322,348,277,313,2583,10793,1950,"1,000,000+",1000000,1605524,true,0,USD,61M,Lion Studios,"1100 Page Mill Road
Palo Alto, CA 94304",Teen,,true,true,false,"Nov 9, 2020",26/1/22,8/3/22
Power Pop Blast,4.6380954,Puzzle,topgrossing,2544,48,48,70,434,1936,218,"500,000+",500000,608781,true,0,USD,99M,Bubble Shooter Artworks,"Lev Haarts
Tevet Building
Rosh Haayain
Israel",Everyone,,true,true,false,"Nov 11, 2021",8/2/22,8/3/22
Mahjong Solitaire: Classic,4.6299777,Puzzle,topgrossing,188129,4303,2092,6141,33826,141759,33045,"10,000,000+",10000000,13227746,true,0,USD,72M,BitMango,"경기도 성남시 분당구 대왕판교로645번길 14, 3층 (우편번호 13487)",Everyone,,true,true,false,"Dec 10, 2017",8/3/22,8/3/22
Design Island: 3D Home Makeover,4.4176087,Puzzle,topgrossing,101219,6482,2528,6206,13002,72991,6409,"1,000,000+",1000000,4098063,true,0,USD,256M,FunPlus International AG,"Grafenauweg 8，6300 Zug, Switzerland",Everyone,,false,true,false,"Nov 1, 2019",8/2/22,8/3/22
Prize Fiesta,4.4790244,Puzzle,topgrossing,96346,4447,1815,6671,13594,69806,12348,"1,000,000+",1000000,1705035,true,0,USD,Varies with device,Lagoon Software Ltd,"D19 Mezza Business hub
Domaine de Mont Calme
90905 Tamarin",Teen,,false,true,false,"Oct 4, 2017",13/10/21,8/3/22
Sliding Seas,4.726087,Puzzle,topgrossing,13357,56,289,170,2204,10623,715,"500,000+",500000,685216,true,0,USD,72M,Mugshot Games Pty Ltd,"PO Box 1133
Broadway NSW 2007
Australia",Everyone,,true,true,false,"Aug 26, 2021",3/3/22,8/3/22
Toy Bomb: Match Blast Puzzles,4.639116,Puzzle,topgrossing,48668,1869,536,1098,6265,38892,7145,"1,000,000+",1000000,4136105,true,0,USD,64M,Jewel Loft,"8 Hoi Wang Road, Mong Kok(West), Kowloon",Everyone,,true,true,false,"Aug 27, 2019",25/2/22,8/3/22
